file	div_title	div_id	page	score	primitive	actors	discipline	relations	places	play	text
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		513	2	0	0	0	1	0	0	De andere invloed, die hier nawerkt, is de Duitsch- romantische. Heeft de Heer Kalma kunnen meenen, dat hij de romantiek te boven was? Wij zijn het geen van allen. De Jong-Friezen zitten er evengoed aan vast als de geheele Friesche dichtkunst der negentiende eeuw, van den tijd af, dat Dr Eeltsje in Heidelberg de Alemännische Gedichte van Hebel leerde kennen, over den tijd heen, dat Klaus Groth, zelf op Hebels's leest geschoeid, de Halbertsma's in hun latere jaren beïnvloedde. Verzen als Ya 't Wâld van Rixt, of om andere uit den bundel te noemen: Nacht van Th. de Vries, Dream van J.D. van der Mei, Joun van Mej. J. Oostenbrug, - men kan ze de eeuwig gelijke producten eener onmiddellijke natuurinspiratie achten, maar zij zouden zonder Eichendorff en Heine niet gedicht zijn. De romantische inslag verraadt zich in het feit, dat deze Jong-Friesche dichters, Kalma vooraan, zich nog steeds bedienen van de Oudnoorsche godenfiguren en mythologische begrippen, die met Friesland nooit iets uit te staan hebben gehad, en waarvan er sommige, als Bragi en Iduna, reeds in hun Oud-Yslandschen tijd een weinig naar de lamp roken.
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		514	2	0	0	0	1	0	0	Naast de inleiding tot De Nije Moarn legge men zijn bespreking van de vijfde uitgave der Rimen en Teltsjes van de broeders Halbertsma, in het maandschrift der Jongfryske Mienskip, Frisia III, 1919, p. 377.
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		514	2	0	0	0	1	0	0	Om het verschil in accent tusschen de jongste dichters en de ouderen duidelijk te maken, stel ik tegenover Kalma den dichter P.J. Troelstra, die, al zondert de eerste hem welwillend uit van zijn vervloeking, door vorm, stof en inspiratie tot de ouderen gerekend moet worden. Het rhetorische element in Troelstra's poëzie is kennelijk, de Duitsche invloed verraadt zich herhaaldelijk. Wat evenwel in bijna al zijn verzen treft (men neme er den bundel Rispinge voor ter hand, die Pieter Jelles in 1909 in het licht gaf) is de natuurlijke kracht van het rythme, de sterke toonval. Zijn verzen staan rechtop, of stappen met forschen tred. Het is zulk een open geluid.
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		515	2	0	0	0	1	0	0	Heeft een gedicht, dat zoo begint, - het is van 1881 -, ook geen recht, ‘It jonge Fryslân’ te heeten?
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		515	2	0	0	0	1	0	0	Dêr moatt' wy nou op glide...Ib. p. 158: Wat geeft ons Warga nu en IJlst? Wij mogen niet meer hardrijden: De schaatsen uit Amerika, Daar moeten wij nu op glijden...
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		515	2	0	0	0	1	0	0	Ib. p. 158: Wat geeft ons Warga nu en IJlst? Wij mogen niet meer hardrijden: De schaatsen uit Amerika, Daar moeten wij nu op glijden...
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		515	2	0	0	0	1	0	0	Wij mogen niet meer hardrijden:
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		516	2	0	0	0	1	0	0	Wanneer er nog dichtwedstrijden en dichtproefstukken bestonden (groote kunstperioden zijn er sterk in geweest) moest men Kalma opgeven, iets te dichten in den trant van en even goed als Pieter Jelles' ‘Slieprige frijery’Slaperige vrijerij, Ib. p. 54..
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		517	2	0	0	0	1	0	0	Wat zouden de geïsoleerde litteraturen: de Iersche, de Schotsche, de Nederduitsche, zijn zonder de elementen van traditie en humor! Wat is het dat Robert Burns groot maakt? - Meent gij waarlijk ongestraft uw vloek te kunnen slingeren over dat ‘zelfvoldaan en doodsch milieu van deftige boerenburgerlijkheid en kleinmenschelijkheid, van huishoudelijke en koude kleine belangen en liefdeloosheid’, dat het milieu was van uw voorgeslacht, over dat ‘volk van veekwanselaars en hengstekooplui’, dat uw volk is? - Eeltsje Halbertsma verachtte hen niet. Hij, zelf een tollenaar misschien, ging tot hen en beluisterde hun dorpschen geest en boersch gemoed. Hoe komt het, dat hij niet van liefdeloosheid spreekt? Misschien omdat hij zelfde liefde had en overal de vonk ervan terugvond. Ik weet niet, of er niet meer liefde tot de menschheid steekt in een enkel prozastukje uit de Lapekoer fen Gabe Skroar dan in een reeks van uw sonnetten. Liefde, en zelfs dichterlijkheid wellicht. Want hier is het tweede ding, dat gij vergeet: de toch zoo eenvoudige waarheid, dat de poëzie niet enkel in het dichten zit.
huiz003verz08_01.xml	Jong-Friesche lyriekDe Gids, 86e Jrg. no. 8, Augustus 1922, p. 206-221. P.N. van Kampen & Zoon, Amsterdam.		518	2	0	0	0	1	0	0	Van de Jong-Friesche litteratuur, zooals zij zich tot nu toe heeft ontplooid, zou ik geneigd zijn, de meeste levenskracht toe te kennen niet aan de lyriek, ook niet aan de merkwaardige dramatische proeven, die Kalma in zijn Kening Aldgillis en De Wei fen Dante (De Weg van Dante) gaf, maar aan het novellistisch proza. Juist omdat hier het meeste contact wordt bewaard met het volksleven. Niet genoeg nog, dunkt mij. De eenvoudige landelijke schetsen, zooals Jelmers jonge LibbenFrisia I, 1917. van den vroeggestorven Marten Baersma (schuilnaam van Meint Bottema) hebben, vergeleken met ouder werk, meer gewonnen in kleur dan in lijn. Het is wat te veel stemmings- en natuurbeschrijving: dikwijls fijn en zuiver, eêr dan pittig en sterk. Ook voor deze schrijvers is, dunkt mij, het beste en diepste uit het werk der Halbertsma's als voorbeeld nog niet uit den tijd.
huiz003verz08_01.xml	Kern en de taalwetenschapPallas Leidensis, MCMXXV, p. 95-101. Van Doesburgh, Leiden 1925.		371	2	0	0	0	1	0	0	Kern heeft de drie groote geleerden, die hier voorafgingen, nog zooveel jaren overleefd, tot het laatst nieuwe vruchten van zijn onmetelijke werkzaamheid in het licht gevende, dat hij minder dan dezen geheel tot het verleden schijnt te behooren. De voortreffelijke levensberichten van Uhlenbeck en Caland liggen nog versch in het geheugen, en men is geneigd, liever enkel naar deze te verwijzen dan te trachten, hier nogmaals in de weinige bladzijden die daartoe thans ten dienste staan, Kern's invloed en beteekenis te beschrijven. Toch is het misschien mogelijk, nog enkele dingen daarover te zeggen, zonder al te zeer in herhaling te vervallen. Want het gezichtspunt, vanwaaruit Kern hier ter sprake komt, is niet volkomen hetzelfde als dat, hetwelk de zooeven genoemde levensbeschrijvers innamen. Voor hen stond de persoon Kern, bemind en betreurd, op den voorgrond: hoe hij zich ontwikkeld had, wie en wat hij geweest was. Hier daarentegen is de Universiteit, waaraan hij gewerkt heeft, het uitgangspunt.
huiz003verz08_01.xml	Kern en de taalwetenschapPallas Leidensis, MCMXXV, p. 95-101. Van Doesburgh, Leiden 1925.		372	2	0	0	0	1	0	0	Wie over Kern spreekt, loopt altijd weer gevaar, om uit zorg voor volledigheid in het opsommen van Kern's uiteenloopende vakken van studie, in de quantiteit te blijven steken. Die zorg voor volledigheid moge hier op zij gezet worden met een verwijzing naar Kern's biografen.
huiz003verz08_01.xml	Kern en de taalwetenschapPallas Leidensis, MCMXXV, p. 95-101. Van Doesburgh, Leiden 1925.		373	2	0	0	0	0	1	0	Dit overzicht zou voor onzen cijfergragen tijd genoeg kunnen zijn, om den lezer te overtuigen, dat Leiden zijn alouden luister als middelpunt en bakermat van taalstudie in het afgeloopen tijdperk machtig heeft mogen uitbreiden. Het loont evenwel de moeite, op de vergelijking van onze beide staatjes van 1865 en 1924 nog wat nader in te gaan.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		554	2	0	0	0	1	0	0	Voorloopig zal het van mijn kant grootendeels afweer zijn.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		554	2	0	0	0	0	1	0	Ondeskundigen willen, in een zaak van algemeen belang, die vele kanten heeft, nog wel eens een denkbeeld opperen, dat de overweging waard is. Het is mij niet gegund geweest. Indien mijn open brief van 18 October hier en daar indruk heeft gemaakt, dank ik het aan mijn positie, niet aan mijn argumenten. Mijn argumenten deugden niet, en de minister ontzenuwde ze een voor een, met de zekerheid van een deskundige.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		554	2	0	0	0	0	0	2	De veronderstelling, als zoude mijn voorkeur voor de oude spelling berusten op vrees dat ik mèt deze spelling het kenmerk van hooge geestelijke beschaving zou verliezen, mag ik wellicht aan mij voorbij laten gaan. Aan de hooge geestelijke beschaving van mannen als D.C. Hesseling, J.J. Salverda de Grave, N. van Wijk, om eenige beproefde nieuwspellers te noemen, wier namen mij het eerst invallen, heb ik nooit een oogenblik getwijfeld.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		556	2	0	0	0	1	0	0	Hoe nu: spraakgebruik of taalgebruik? Het maakt hier een geweldig onderscheid. Spraakgebruik duidt op de spreektaal, taalgebruik op spreek- en schrijftaal beide. In de spreektaal leeft der buiten staande uitdrukkingen niet (wat ik schreef, was volkomen juist), in de schrijftaal leeft het zeer zeker! - Wat bedoelt de minister: het een of het ander? Een gewichtige herziening van artikel zes? Of was taalgebruik voor spraakgebruik in de radiorede enkel een lapsus memoriae? Zoo hier misverstand is, ligt het niet aan mij.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		556	2	0	0	0	1	0	0	Uit de N.R.C., het Alg. Handelsblad en Het Vaderland. Ik had ‘als niet-luistervink zijnde’ (om met den onvolprezen Jo Spier te spreken) en niet verdacht op de eer, die mij te wachten stond, de radiorede zelf niet gehoord. Een volledige tekst ervan heeft niet tot mijn beschikking gestaan.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		556	2	0	0	0	1	0	0	Mijn meening, dat de vereenvoudiging onze taal moeilijker leesbaar zal maken, - en wel blijvend, niet tijdelijk, tot men er aan gewend is -, motiveerde ik in mijn brief wellicht al te beknopt. Ik heb althans bemerkt, dat het argument door meer dan één lezer niet is begrepen. In Het Vaderland van 26 October en in De Telegraaf van 27 October heb ik het in een repliek wat nader kunnen toelichten.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		557	2	0	0	0	0	0	2	Passen wij nu deze overwegingen toe op het vraagstuk der Neder-landsche spelling, dan valt het volgende op te merken. De Nederlandsche spelling, om 't even welke, lijdt aan het euvel, dat zij een overmatig ruim gebruik moet maken van het teeken e, en daardoor dreigt eentonig te worden. Dat eentonigheid voor een schrijfwijze beteekent onduidelijkheid, is, meen ik, aangetoond. De afwisseling van e en ee, onverschillig of deze correspondeert met klankverschillen, brengt een varieering, een verlevendiging in het schriftbeeld, maakt het duidelijker, dus deugdelijker. Hetzelfde geldt van de schakeeringen o - oo en s - sch; ze zijn alleen minder frequent, dus minder belangrijk. Heft men deze hulpmiddelen tot snelle herkenbaarheid der schriftsymbolen op, dan maakt men de schrijfwijze van zijn taal niet eenvoudiger, dus beter, maar eentoniger, dus slechter. Objectief slechter, psychologisch minder bruikbaar; ik herhaal: dit is niet een kwestie van wennen.
huiz003verz08_01.xml	Laatste spellingronde?Nieuwe Rotterdamsche Courant, 7 November 1934, Avondblad D. Dit artikel verscheen op dezelfde datum tevens in het Algemeen Handelsblad en De Telegraaf.		558	2	0	0	0	1	0	0	De minister zeide: ‘Ik heb goeden grond, om aan te nemen, dat ook naar het oordeel van prof. H., uit wetenschappelijk oogpunt, op de wijziging geen aanmerking is te maken’. - Zeer zeker heb ik uit wetenschappelijk oogpunt bezwaar, alleen niet van louter taalkundigen, maar van cultuur-psychologischen aard. Of mag ik mij ook daarmee niet inlaten?
huiz003verz08_01.xml	Letterkunde en schoone kunsten		477	2	0	0	0	0	1	0	Door Huizinga als voorzitter gehouden ter opening van de Algemeene Jaarlijksche Vergadering op 11 Juni 1919. Handelingen van de Maatschappij der Nederlandsche Letterkunde, 1918-1919, Bijlage I, p. 16-22. N.V. Boekhandel en Drukkerij voorh. E.J. Brill, Leiden 1919.
huiz003verz08_01.xml	Letterkunde en schoone kunsten		477	2	0	0	0	1	0	0	Wie van mijn voorgangers op deze plaats in de laatstvervlogen jaren heeft tevoren niet menigmaal gedacht: mocht ik het zijn, die voor het eerste weer de feestelijke bijeenkomst onzer Maatschappij mag openen in den jubeltoon over den herwonnen vrede! - Verwacht gij den juichkreet van mij? - Hij wil mij nog niet van het hart naar de lippen. Wij, die meenden, dat het vrede werd, als er een oorlog eindigde, ervaren opnieuw, dat wij altijd bezig zijn, deze verwarde wereld in onzen geest kinderlijk te vereenvoudigen. Nog moeten wij met Vondel zuchten:
huiz003verz08_01.xml	Letterkunde en schoone kunsten		479	2	0	0	0	1	0	0	Van bijzonderen en zeer eerbiedwaardigen aard waren de verdiensten van G.J. Kolff, die, zelf vroegtijdig blind geworden, zijn krachten heeft gewijd aan de verzachting van het lot der blinden.
huiz003verz08_01.xml	Letterkunde en schoone kunsten		480	2	0	0	0	1	0	0	De zestiende eeuw had letteren als verduitsching van literae reeds in druk gebruik. Letterkunst, letterkunde was eigenlijk de vertaling van grammatica, gelijk redekunst van rhetorica, rekenkunst of -kunde van arithmetica enz., doch grammatica, de eerste der zeven vrije kunsten, omvatte veel meer dan de spraakkunst in engeren zin. Naast literae stond de vollere vorm literatura, en nu bracht een zekere behoefte een symmetrie teweeg, dat naast letteren letterkunst als vollere vorm van vaderlandschen klank kwam te staan; er ontstond een taal-evenredigheid literae: literatura = letteren: letterkunde, terwijl de verbinding van letterkunde met het verouderende grammatica verloren ging. Zoowel literatura als letterkunde bleven langen tijd een reeks van uiteenloopende begrippen ongescheiden herbergen; dat van litteraire productie, belles-lettres, stond daarbij nog volkomen op den achtergrond. Eerst in den loop der 19e eeuw heeft littérature in het Fransch en Engelsch en letterkunde bij ons zich tot die beteekenis in het bijzonder vernauwd. Toen deze Maatschappij zich in 1766 haar naam koos, beteekende letterkunde dus nog iets geheel anders dan tegenwoordig.
huiz003verz08_01.xml	Letterkunde en schoone kunsten		480	2	0	0	0	1	0	0	De scheiding tusschen zelf-scheppende en geleerde beoefening dezer letterkunde in zeer wijden zin werd nog niet sterk gevoeld. Konst en kunde waren nog onderling verwisselbaar. De wetenschappen zelf hadden immers eenmaal artes geheeten. In het voortbrengen van het kunstig schoone zag men nog in de eerste plaats de kundigheid en kunstvaardigheid. De eerbied voor de overlevering in de kunst was veel grooter dan nu. Het inzicht in de diepere eenheid van al het geestelijke was nog naïef en onbedorven.
